项目链接,项目名称,高亮词,gitcode_repo
https://ai.gitcode.com/hf_mirrors/adrientoupet/SeedVR2_comfyUI,adrientoupet/SeedVR2_comfyUI,多GPU运行,7229293
https://ai.gitcode.com/hf_mirrors/adrientoupet/SeedVR2_comfyUI,adrientoupet/SeedVR2_comfyUI,单机运行,7229293
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-235B-A22B-Thinking-2507-GGUF,unsloth/Qwen3-235B-A22B-Thinking-2507-GGUF,Unsloth部署,7228431
https://ai.gitcode.com/hf_mirrors/pcoloc/autotrain-600-dragino-1839063122,pcoloc/autotrain-600-dragino-1839063122,R20.502,7220221
https://ai.gitcode.com/hf_mirrors/pcoloc/autotrain-600-dragino-1839063122,pcoloc/autotrain-600-dragino-1839063122,MAE77.527,7220221
https://ai.gitcode.com/hf_mirrors/pcoloc/autotrain-600-dragino-1839063122,pcoloc/autotrain-600-dragino-1839063122,pcolocautotrain-600-dragino,7220221
https://ai.gitcode.com/hf_mirrors/google-t5/t5-large,google-t5/t5-large,T5-Large,7229523
https://ai.gitcode.com/hf_mirrors/google-t5/t5-large,google-t5/t5-large,跨语言任务,7229523
https://ai.gitcode.com/hf_mirrors/google-t5/t5-large,google-t5/t5-large,7.7B参数,7229523
https://ai.gitcode.com/hf_mirrors/OmniGen2/OmniGen2,OmniGen2/OmniGen2,OmniContext,7228996
https://ai.gitcode.com/hf_mirrors/OmniGen2/OmniGen2,OmniGen2/OmniGen2,CPU卸载,7228996
https://ai.gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,normals-estimation,7232497
https://ai.gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,image-analysis,7232497
https://ai.gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,computer-vision,7232497
https://ai.gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,zero-shot,7232497
https://ai.gitcode.com/hf_mirrors/prs-eth/marigold-normals-v1-1,prs-eth/marigold-normals-v1-1,in-the-wild,7232497
https://ai.gitcode.com/hf_mirrors/unsloth/Kimi-K2-Instruct-GGUF,unsloth/Kimi-K2-Instruct-GGUF,1万亿总参数,7224452
https://ai.gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,intfloatmultilingual-e5-large-instruct,7236705
https://ai.gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,93-languages,7236705
https://ai.gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,averagepool,7236705
https://ai.gitcode.com/hf_mirrors/intfloat/multilingual-e5-large-instruct,intfloat/multilingual-e5-large-instruct,getdetailedinstruct,7236705
https://ai.gitcode.com/hf_mirrors/Kwaipilot/OASIS-code-1.3B,Kwaipilot/OASIS-code-1.3B,OASIS,7239217
https://ai.gitcode.com/hf_mirrors/Kwaipilot/OASIS-code-1.3B,Kwaipilot/OASIS-code-1.3B,代码搜索,7239217
https://ai.gitcode.com/hf_mirrors/Kwaipilot/OASIS-code-1.3B,Kwaipilot/OASIS-code-1.3B,代码嵌入,7239217
https://ai.gitcode.com/hf_mirrors/Kwaipilot/OASIS-code-1.3B,Kwaipilot/OASIS-code-1.3B,融合损失函数,7239217
https://ai.gitcode.com/hf_mirrors/joeddav/xlm-roberta-large-xnli,joeddav/xlm-roberta-large-xnli,xlm-roberta-large-xnli,5414077
https://ai.gitcode.com/hf_mirrors/joeddav/xlm-roberta-large-xnli,joeddav/xlm-roberta-large-xnli,16种语言,5414077
https://ai.gitcode.com/hf_mirrors/joeddav/xlm-roberta-large-xnli,joeddav/xlm-roberta-large-xnli,multinli,5414077
https://ai.gitcode.com/hf_mirrors/skt/A.X-3.1,skt/A.X-3.1,企业级部署,7227881
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-Audio-7B-Instruct,moonshotai/Kimi-Audio-7B-Instruct,Docker部署,5421087
https://ai.gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,MP-SENet-DNS,5421545
https://ai.gitcode.com/hf_mirrors/JacobLinCool/MP-SENet-DNS,JacobLinCool/MP-SENet-DNS,denoising,5421545
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,tiny-tapas-random-sqa,5414042
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,SQA,5414042
https://ai.gitcode.com/hf_mirrors/lysandre/tiny-tapas-random-sqa,lysandre/tiny-tapas-random-sqa,随机数据处理,5414042
https://ai.gitcode.com/hf_mirrors/OpenGVLab/InternVL3-78B,OpenGVLab/InternVL3-78B,InternVL3-78B,5416512
https://ai.gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,DistilRoBERTa-base,5421688
https://ai.gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,Cross-Encoder,5421688
https://ai.gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,语义相似度评分,5421688
https://ai.gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,STS-Benchmark,5421688
https://ai.gitcode.com/hf_mirrors/cross-encoder/stsb-distilroberta-base,cross-encoder/stsb-distilroberta-base,英文语义匹配,5421688
https://ai.gitcode.com/hf_mirrors/OpenGVLab/VideoMAEv2-Base,OpenGVLab/VideoMAEv2-Base,自监督视频学习,5418076
https://ai.gitcode.com/hf_mirrors/OpenGVLab/VideoMAEv2-Base,OpenGVLab/VideoMAEv2-Base,CVPR23视频模型,5418076
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,Qwen3-Embedding,5716982
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Embedding-4B-GGUF,Qwen/Qwen3-Embedding-4B-GGUF,向量自定义维度,5716982
https://ai.gitcode.com/hf_mirrors/Wan-AI/Wan2.1-T2V-14B-Diffusers,Wan-AI/Wan2.1-T2V-14B-Diffusers,高动态视觉效果,7600339
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-large,openai/imagegpt-large,3232图像生成,5420536
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,DDPMChurch256,5083094
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,Langevin-动力学,5083094
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,加权变分界,5083094
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,DDPMPipeline,5083094
https://ai.gitcode.com/hf_mirrors/google/ddpm-church-256,google/ddpm-church-256,Inception-分数-9.46,5083094
https://ai.gitcode.com/hf_mirrors/google/ddpm-cat-256,google/ddpm-cat-256,ddpm-cat-256,5082875
https://ai.gitcode.com/hf_mirrors/google/ddpm-cat-256,google/ddpm-cat-256,schedulingddim,5082875
https://ai.gitcode.com/hf_mirrors/google/ddpm-cat-256,google/ddpm-cat-256,schedulingpndm,5082875
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b4-finetuned-cityscapes-1024-1024,nvidia/segformer-b4-finetuned-cityscapes-1024-1024,NVIDIA,5092897
https://ai.gitcode.com/hf_mirrors/google/siglip2-so400m-patch16-naflex,google/siglip2-so400m-patch16-naflex,SigLIP-2,5082042
https://ai.gitcode.com/hf_mirrors/google/siglip2-so400m-patch16-naflex,google/siglip2-so400m-patch16-naflex,So400m,5082042
https://ai.gitcode.com/hf_mirrors/google/siglip2-so400m-patch16-naflex,google/siglip2-so400m-patch16-naflex,Patch16,5082042
https://ai.gitcode.com/hf_mirrors/google/siglip2-so400m-patch16-naflex,google/siglip2-so400m-patch16-naflex,NAFlex,5082042
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_24khz_100band_256x,nvidia/bigvgan_v2_24khz_100band_256x,HuggingFace-Spaces,5092943
https://ai.gitcode.com/hf_mirrors/google/ddpm-ema-celebahq-256,google/ddpm-ema-celebahq-256,CelebA-HQ,5082204
https://ai.gitcode.com/hf_mirrors/zai-org/GLM-4.5-Air-FP8,zai-org/GLM-4.5-Air-FP8,二次开发,7237056
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Instruct,moonshotai/Kimi-K2-Instruct,Muon-optimizer,6947671
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Instruct,moonshotai/Kimi-K2-Instruct,聊天模板,6947671
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,ERNIE-4.5-300B-A47B,6184872
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,异构MoE架构,6184872
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,baidu/ERNIE-4.5-300B-A47B-FP8-Paddle,无损量化,6184872
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,巴西葡萄牙语预训练,6944258
https://ai.gitcode.com/hf_mirrors/neuralmind/bert-base-portuguese-cased,neuralmind/bert-base-portuguese-cased,BERT-Base架构,6944258
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-MLX-8bit,Qwen/Qwen3-235B-A22B-MLX-8bit,MLX量化部署,7040793
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-MLX-8bit,Qwen/Qwen3-235B-A22B-MLX-8bit,32K-原生上下文,7040793
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-MLX-8bit,Qwen/Qwen3-235B-A22B-MLX-8bit,A22B-模型架构,7040793
https://ai.gitcode.com/hf_mirrors/LGAI-EXAONE/EXAONE-4.0-32B,LGAI-EXAONE/EXAONE-4.0-32B,RMS归一化,7190192
https://ai.gitcode.com/hf_mirrors/nvidia/OpenReasoning-Nemotron-7B,nvidia/OpenReasoning-Nemotron-7B,生成式解决方案,7215351
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,句子语义映射,7215539
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,语义搜索任务,7215539
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,稠密向量空间,7215539
https://ai.gitcode.com/hf_mirrors/nanonets/Nanonets-OCR-s,nanonets/Nanonets-OCR-s,Nanonets-OCR-s,7190886
https://ai.gitcode.com/hf_mirrors/nanonets/Nanonets-OCR-s,nanonets/Nanonets-OCR-s,复选框识别,7190886
https://ai.gitcode.com/hf_mirrors/nanonets/Nanonets-OCR-s,nanonets/Nanonets-OCR-s,图像转Markdown,7190886
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,PaliGemma-3B扩展,7215425
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,批次大小256,7215425
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.3,vidore/colpali-v1.3,右填充方式,7215425
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,Audio-Flamingo,7215372
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,多轮音频对话,7215372
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,音频问答与推理,7215372
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,AF-Whisper编码器,7215372
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,流式TTS模块,7215372
https://ai.gitcode.com/hf_mirrors/nvidia/audio-flamingo-3,nvidia/audio-flamingo-3,10分钟音频输入,7215372
https://ai.gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,distilbart-cnn,7215406
https://ai.gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-12-6,sshleifer/distilbart-cnn-12-6,summarization,7215406
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,facebooksam2-hiera-large,7215518
https://ai.gitcode.com/hf_mirrors/facebook/sam2-hiera-large,facebook/sam2-hiera-large,SAM-2,7215518
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,convnextv2nano,7215379
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,fcmae,7215379
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,224x224,7215379
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,288x288,7215379
https://ai.gitcode.com/hf_mirrors/timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm/convnextv2_nano.fcmae_ft_in22k_in1k,convnextv2,7215379
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,SegFormerb0,7215407
https://ai.gitcode.com/hf_mirrors/nvidia/segformer-b0-finetuned-ade-512-512,nvidia/segformer-b0-finetuned-ade-512-512,ADE20K,7215407
https://ai.gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition-v1.1-all,microsoft/table-transformer-structure-recognition-v1.1-all,DETR架构,7215575
https://ai.gitcode.com/hf_mirrors/microsoft/table-transformer-structure-recognition-v1.1-all,microsoft/table-transformer-structure-recognition-v1.1-all,TATR,7215575
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,ner-english-fast,7215554
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,Flair,7215554
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,sequence-tagger-model,7215554
https://ai.gitcode.com/hf_mirrors/flair/ner-english-fast,flair/ner-english-fast,conll2003,7215554
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,unsloth/Qwen3-Coder-480B-A35B-Instruct-GGUF,开源代码模型,7216799
https://ai.gitcode.com/hf_mirrors/merve/smol-vision,merve/smol-vision,视觉与多模态AI模型,7215381
https://ai.gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,轻量化,7216949
https://ai.gitcode.com/hf_mirrors/distilbert/distilbert-base-cased-distilled-squad,distilbert/distilbert-base-cased-distilled-squad,问答,7216949
https://ai.gitcode.com/hf_mirrors/microsoft/Phi-4-mini-flash-reasoning,microsoft/Phi-4-mini-flash-reasoning,Phi-4-mini-flash,7217170
https://ai.gitcode.com/hf_mirrors/microsoft/Phi-4-mini-flash-reasoning,microsoft/Phi-4-mini-flash-reasoning,推理,7217170
https://ai.gitcode.com/hf_mirrors/microsoft/Phi-4-mini-flash-reasoning,microsoft/Phi-4-mini-flash-reasoning,差分注意力,7217170
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,剪枝优化模型,7217210
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,解码层优化,7217210
https://ai.gitcode.com/hf_mirrors/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,97-languages,7217210
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,QuantStack/Wan2.1_I2V_14B_FusionX-GGUF,ComfyUI模型,7217309
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Tailwind-CSS生成,7220223
https://ai.gitcode.com/hf_mirrors/Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,Disya/UIGEN-T3-14B-Preview-Q4_K_M-GGUF,HTML代码生成,7220223
https://ai.gitcode.com/hf_mirrors/autogluon/mitra-classifier,autogluon/mitra-classifier,autogluon-mitra,7217565
https://ai.gitcode.com/hf_mirrors/autogluon/mitra-classifier,autogluon/mitra-classifier,mitra分类器,7217565
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,GenerativeImage2Text,7216989
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,视频字幕生成,7216989
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,CLIP-tokens,7216989
https://ai.gitcode.com/hf_mirrors/microsoft/git-base,microsoft/git-base,图像分类生成,7216989
https://ai.gitcode.com/hf_mirrors/Intel/dpt-large,Intel/dpt-large,depth-estimation,7216814
https://ai.gitcode.com/hf_mirrors/vidore/colpali,vidore/colpali,文档视觉特征索引,4072487
https://ai.gitcode.com/hf_mirrors/facebook/vjepa2-vitl-fpc64-256,facebook/vjepa2-vitl-fpc64-256,VITL-FPC64-256,7217617
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,bagel,7217929
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,图像识别,7217929
https://ai.gitcode.com/hf_mirrors/calcuis/bagel-gguf,calcuis/bagel-gguf,完全离线运行,7217929
https://ai.gitcode.com/hf_mirrors/google/owlvit-large-patch14,google/owlvit-large-patch14,OWL-ViT,7217547
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,概率预报,7218603
https://ai.gitcode.com/hf_mirrors/ecmwf/aifs-ens-1.0,ecmwf/aifs-ens-1.0,ECMWF-AI模型,7218603
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-Paddle,2Bits,7048162
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,ROGUE1指标,7219285
https://ai.gitcode.com/hf_mirrors/philschmid/bart-large-cnn-samsum,philschmid/bart-large-cnn-samsum,Hugging-Face容器,7219285
https://ai.gitcode.com/hf_mirrors/MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,ANLI基准,7216430
https://ai.gitcode.com/hf_mirrors/ETH-CVG/lightglue_superpoint,ETH-CVG/lightglue_superpoint,ETH-CVGlightgluesuperpoint,7220284
https://ai.gitcode.com/hf_mirrors/ETH-CVG/lightglue_superpoint,ETH-CVG/lightglue_superpoint,兴趣点匹配,7220284
https://ai.gitcode.com/hf_mirrors/ETH-CVG/lightglue_superpoint,ETH-CVG/lightglue_superpoint,轻量级匹配,7220284
https://ai.gitcode.com/hf_mirrors/mistralai/Voxtral-Small-24B-2507,mistralai/Voxtral-Small-24B-2507,长音频转录,7217199
https://ai.gitcode.com/hf_mirrors/mistralai/Voxtral-Small-24B-2507,mistralai/Voxtral-Small-24B-2507,多语言音频,7217199
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-large,facebook/dinov2-large,视觉ViT,7217363
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-large,facebook/dinov2-large,Patch嵌入,7217363
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,skops,7217913
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,digits分类,7217913
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,adam优化,7217913
https://ai.gitcode.com/hf_mirrors/julien-c/skops-digits,julien-c/skops-digits,MLP手写数字,7217913
https://ai.gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,Depth-Anything-V2-Large,7218463
https://ai.gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,relative-depth,7218463
https://ai.gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,depth,7218463
https://ai.gitcode.com/hf_mirrors/depth-anything/Depth-Anything-V2-Large,depth-anything/Depth-Anything-V2-Large,高效深度估计,7218463
https://ai.gitcode.com/hf_mirrors/Salesforce/blip-vqa-capfilt-large,Salesforce/blip-vqa-capfilt-large,噪声过滤,7219089
https://ai.gitcode.com/hf_mirrors/Salesforce/blip-vqa-capfilt-large,Salesforce/blip-vqa-capfilt-large,零样本视频-语言,7219089
https://ai.gitcode.com/hf_mirrors/NexaAIDev/Qwen2-Audio-7B-GGUF,NexaAIDev/Qwen2-Audio-7B-GGUF,音频分析,7218783
https://ai.gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-i1-GGUF,金融推理,7221181
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-Coder-480B-A35B-Instruct-1M-GGUF,unsloth/Qwen3-Coder-480B-A35B-Instruct-1M-GGUF,Qwen3-Coder-480B,7224852
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-Coder-480B-A35B-Instruct-1M-GGUF,unsloth/Qwen3-Coder-480B-A35B-Instruct-1M-GGUF,智能体浏览器使用,7224852
https://ai.gitcode.com/hf_mirrors/lzkhhh/ITDR-Qwen2.5-7B-Instruct,lzkhhh/ITDR-Qwen2.5-7B-Instruct,ITDR-Qwen2.5,7522017
https://ai.gitcode.com/hf_mirrors/zai-org/GLM-4.5,zai-org/GLM-4.5,FP8-版本,7238330
https://ai.gitcode.com/hf_mirrors/kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp/kanana-1.5-v-3b-instruct,Kanana-1.5,7230840
https://ai.gitcode.com/hf_mirrors/kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp/kanana-1.5-v-3b-instruct,Kakao多模态,7230840
https://ai.gitcode.com/hf_mirrors/kakaocorp/kanana-1.5-v-3b-instruct,kakaocorp/kanana-1.5-v-3b-instruct,双语图像理解,7230840
https://ai.gitcode.com/hf_mirrors/kankur0007/2DseisvelGenerator,kankur0007/2DseisvelGenerator,生成式人工智能,7223030
https://ai.gitcode.com/hf_mirrors/kankur0007/2DseisvelGenerator,kankur0007/2DseisvelGenerator,合成地震速度模型,7223030
https://ai.gitcode.com/hf_mirrors/kankur0007/2DseisvelGenerator,kankur0007/2DseisvelGenerator,DDPM模型,7223030
https://ai.gitcode.com/hf_mirrors/kankur0007/2DseisvelGenerator,kankur0007/2DseisvelGenerator,地球物理勘探,7223030
https://ai.gitcode.com/hf_mirrors/BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BCCard-VL模型,7238217
https://ai.gitcode.com/hf_mirrors/BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,视觉文本交互,7238217
https://ai.gitcode.com/hf_mirrors/BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,BCCard/Qwen2.5-VL-32B-Instruct-FP8-Dynamic,32B-VL-Instruct模型,7238217
https://ai.gitcode.com/hf_mirrors/unsloth/ERNIE-4.5-21B-A3B-Thinking-GGUF,unsloth/ERNIE-4.5-21B-A3B-Thinking-GGUF,ERNIE-4.5-21B-A3B-Thinking,7524183
https://ai.gitcode.com/hf_mirrors/unsloth/ERNIE-4.5-21B-A3B-Thinking-GGUF,unsloth/ERNIE-4.5-21B-A3B-Thinking-GGUF,思维能力增强,7524183
https://ai.gitcode.com/hf_mirrors/unsloth/ERNIE-4.5-21B-A3B-Thinking-GGUF,unsloth/ERNIE-4.5-21B-A3B-Thinking-GGUF,文本MoE模型,7524183
https://ai.gitcode.com/hf_mirrors/bralynn/pydevmini1,bralynn/pydevmini1,36层模型,7529468
https://ai.gitcode.com/hf_mirrors/inclusionAI/Ming-Lite-Omni-1.5,inclusionAI/Ming-Lite-Omni-1.5,图像生成与编辑,7228948
https://ai.gitcode.com/hf_mirrors/Alpha-VLLM/Lumina-DiMOO,Alpha-VLLM/Lumina-DiMOO,离散扩散,7531149
https://ai.gitcode.com/hf_mirrors/Alpha-VLLM/Lumina-DiMOO,Alpha-VLLM/Lumina-DiMOO,主体驱动生成,7531149
https://ai.gitcode.com/hf_mirrors/Alpha-VLLM/Lumina-DiMOO,Alpha-VLLM/Lumina-DiMOO,采样效率,7531149
https://ai.gitcode.com/hf_mirrors/Alpha-VLLM/Lumina-DiMOO,Alpha-VLLM/Lumina-DiMOO,扩散大型语言模型,7531149
https://ai.gitcode.com/hf_mirrors/iSEE-Laboratory/llmdet_large,iSEE-Laboratory/llmdet_large,LLMDet-Large,7533497
https://ai.gitcode.com/hf_mirrors/iSEE-Laboratory/llmdet_large,iSEE-Laboratory/llmdet_large,大型语言模型协同训练,7533497
https://ai.gitcode.com/hf_mirrors/iSEE-Laboratory/llmdet_large,iSEE-Laboratory/llmdet_large,基于MM-Grounding-DINO改进,7533497
https://ai.gitcode.com/hf_mirrors/iSEE-Laboratory/llmdet_large,iSEE-Laboratory/llmdet_large,LLMDet资源集合,7533497
https://ai.gitcode.com/hf_mirrors/inclusionAI/Ring-mini-2.0,inclusionAI/Ring-mini-2.0,RLHF优化,7539849
https://ai.gitcode.com/hf_mirrors/inclusionAI/Ring-mini-2.0,inclusionAI/Ring-mini-2.0,高速生成,7539849
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-Next-80B-A3B-Thinking,Qwen/Qwen3-Next-80B-A3B-Thinking,Qwen3-Next-80B-A3B,7532996
https://ai.gitcode.com/hf_mirrors/google/pegasus-large,google/pegasus-large,pegasus-large,7540796
https://ai.gitcode.com/hf_mirrors/google/pegasus-large,google/pegasus-large,混合检查点,7540796
https://ai.gitcode.com/hf_mirrors/google/pegasus-large,google/pegasus-large,随机检查点,7540796
https://ai.gitcode.com/hf_mirrors/google/pegasus-large,google/pegasus-large,arxiv1912.0877,7540796
https://ai.gitcode.com/hf_mirrors/apple/mobilevit-small,apple/mobilevit-small,MobileViT,7539895
https://ai.gitcode.com/hf_mirrors/apple/mobilevit-small,apple/mobilevit-small,无位置嵌入,7539895
https://ai.gitcode.com/hf_mirrors/apple/mobilevit-small,apple/mobilevit-small,补丁反扁平化,7539895
https://ai.gitcode.com/hf_mirrors/microsoft/TRELLIS-text-large,microsoft/TRELLIS-text-large,大型模型,5896447
https://ai.gitcode.com/hf_mirrors/MachineLearningLM/MachineLearningLM-7B-v1,MachineLearningLM/MachineLearningLM-7B-v1,表格机器学习,7564449
https://ai.gitcode.com/hf_mirrors/MachineLearningLM/MachineLearningLM-7B-v1,MachineLearningLM/MachineLearningLM-7B-v1,合成表格数据,7564449
